	TitleBlock	DescriptionBlock	CourseID	CourseName	Credits	tf_idf_vector	Top10Recommendations
3495	ECE 303  ECE Laboratory 3.0 Credits	This course has an emphasis on measurement systems, and develops both theory and application. The software and digital and analog hardware used are relevant to both electrical and computer engineers. Multi-week design projects and design teams are used to prepare students for Senior Design work.	ECE 303	ECE Laboratory 	3.0	[0. 0. 0. ... 0. 0. 0.]	['ECEL 304', 'EET 406', 'PHYS 226', 'ARCH 396', 'PROD 215', 'ARCH 379', 'ECEC 302', 'MET 423', 'MET 321', 'EET 401']
3496	ECE 361  Probability and Data Analytics for Engineers 4.0 Credits	This course will cover topics related to probability and statistics. Probability topics include sample space and probability, discrete and continuous random variables (single and multiple), and their properties and applications to modeling, and the central limit theorem. Topics in statistics will include parametric and non-parametric hypothesis testing, data analytics and related topics, computational approaches and bootstrapping.	ECE 361	Probability and Data Analytics for Engineers 	4.0	[0. 0. 0. ... 0. 0. 0.]	['ECE 362', 'CAEE 361', 'MATH 182', 'MATH 410', 'MATH 310', 'STAT 205', 'STAT 201', 'ENGR 361', 'MATH 320', 'MATH 107']
3497	ECE 362  Engineering Statistics 3.0 Credits	This course will cover topics related to statistics and probability.  Probability topics include sample space and probability; discrete and continuous random variables, expectation, variance, the law of large numbers and the central limit theorem. Statistics topics include properties of a random sample, principles of data reduction, point estimation, hypothesis testing, interval estimation, and linear regression.	ECE 362	Engineering Statistics 	3.0	[0. 0. 0. ... 0. 0. 0.]	['ECE 361', 'MATH 310', 'CAEE 361', 'STAT 205', 'MATH 410', 'ENGR 361', 'MATH 182', 'STAT 201', 'STAT 261', 'MATH 320']
3498	ECE 391  Introduction to Engineering Design Methods 1.0 Credit	Introduces the design process, including information retrieval, problem definition, proposal writing, patents, and design notebooks. Includes presentations on problem areas by experts from industry, government, and education.	ECE 391	Introduction to Engineering Design Methods 	1.0	[0. 0. 0. ... 0. 0. 0.]	['ENGR 491', 'CAE 491', 'ECE 491', 'MEM 391', 'MEM 491', 'MATE 491', 'ENVE 491', 'INFO 300', 'PROD 215', 'FDSC 491']
3499	ECE 403  Computing and Control 4.0 Credits	The computer in the loop is examined for binary inputs and outputs taking into account processing and actuator delays. The concept of stability is introduced and the inherent delay introduced by computer systems and software on stability is explored. The use of interrupts to implement fixed-rate sampling is introduced along with practical implementation of PID controllers. The Kalman filter is introduced as a stochastic state observer under measurement uncertainty as well as the extended Kalman filter to address non-linear systems. Students will perform laboratory projects and present a final group project.	ECE 403	Computing and Control 	4.0	[0. 0. 0. ... 0. 0. 0.]	['ECES 445', 'ECES 444', 'DSMR 211', 'OPM 200', 'EET 402', 'BMES 405', 'BMES 405', 'ENGR 102', 'ENGR 101', 'ENGR 103']
3500	ECE 491   [WI] Senior Design Project I 2.0 Credits	Introduces the design process, including information retrieval, problem definition, proposal writing, patents, and design notebooks. Includes presentations on problem areas by experts from industry, government, and education. This is a writing intensive course.	ECE 491	[WI] Senior Design Project I 	2.0	[0. 0. 0. ... 0. 0. 0.]	['ECE 491', 'MEM 391', 'MEM 491', 'ECE 391', 'ENGR 491', 'MATE 491', 'ENVE 491', 'BIO 473', 'MET 421', 'PROD 215']
3501	ECE 492   [WI] Senior Design Project II 2.0 Credits	Continues ECE 491. Requires written and oral progress reports. This is a writing intensive course.	ECE 492	[WI] Senior Design Project II 	2.0	[0. 0. 0. ... 0. 0. 0.]	['MEM 492', 'CAE 492', 'ENGR 492', 'MATE 492', 'ENVE 492', 'MATE 493', 'CMGT 492', 'ECE 493', 'MEM 493', 'CAE 493']
3502	ECE 493  Senior Design Project III 4.0 Credits	Continues ECE 492. Requires written and oral final reports, including oral presentations by each design team at a formal Design Conference open to the public and conducted in the style of a professional conference.	ECE 493	Senior Design Project III 	4.0	[0. 0. 0. ... 0. 0. 0.]	['ENGR 493', 'MEM 493', 'CAE 493', 'ENVE 493', 'MATE 493', 'INDE 490', 'ECE 492', 'CMGT 493', 'ENGR 492', 'MATE 492']
3503	ECE I199  Independent Study in ECE 0.0-12.0 Credits	Self-directed within the area of study requiring intermittent consultation with a designated instructor.	ECE I199	Independent Study in ECE 0.0-1	2.0	[0. 0. 0. ... 0. 0. 0.]	['ADGD I299', 'ADGD I399', 'ADGD I499', 'ANIM I199', 'ANIM I299', 'ANIM I399', 'ANIM I499', 'ARCH I199', 'ARCH I299', 'ARCH I399']
3504	ECE I299  Independent Study in ECE 12.0 Credits	Self-directed within the area of study requiring intermittent consultation with a designated instructor.	ECE I299	Independent Study in ECE 1	2.0	[0. 0. 0. ... 0. 0. 0.]	['ADGD I299', 'ADGD I399', 'ADGD I499', 'ANIM I199', 'ANIM I299', 'ANIM I399', 'ANIM I499', 'ARCH I199', 'ARCH I299', 'ARCH I399']
3505	ECE I399  Independent Study in ECE 0.0-12.0 Credits	Self-directed within the area of study requiring intermittent consultation with a designated instructor.	ECE I399	Independent Study in ECE 0.0-1	2.0	[0. 0. 0. ... 0. 0. 0.]	['ADGD I299', 'ADGD I399', 'ADGD I499', 'ANIM I199', 'ANIM I299', 'ANIM I399', 'ANIM I499', 'ARCH I199', 'ARCH I299', 'ARCH I399']
3506	ECE I499  Independent Study in ECE 0.0-12.0 Credits	Self-directed within the area of study requiring intermittent consultation with a designated instructor.	ECE I499	Independent Study in ECE 0.0-1	2.0	[0. 0. 0. ... 0. 0. 0.]	['ADGD I299', 'ADGD I399', 'ADGD I499', 'ANIM I199', 'ANIM I299', 'ANIM I399', 'ANIM I499', 'ARCH I199', 'ARCH I299', 'ARCH I399']
3507	ECE T180  Special Topics in ECE 0.0-12.0 Credits	Topics decided upon by faculty will vary within the area of study.	ECE T180	Special Topics in ECE 0.0-1	2.0	[0. 0. 0. ... 0. 0. 0.]	['ADGD T280', 'ADGD T380', 'ADGD T480', 'ANIM T180', 'ANIM T280', 'ANIM T380', 'ANIM T480', 'ARCH T180', 'ARCH T280', 'ARCH T380']
3508	ECE T280  Special Topics in ECE 0.0-12.0 Credits	Topics decided upon by faculty will vary within the area of study.	ECE T280	Special Topics in ECE 0.0-1	2.0	[0. 0. 0. ... 0. 0. 0.]	['ADGD T280', 'ADGD T380', 'ADGD T480', 'ANIM T180', 'ANIM T280', 'ANIM T380', 'ANIM T480', 'ARCH T180', 'ARCH T280', 'ARCH T380']
3509	ECE T380  Special Topics in ECE 0.0-12.0 Credits	Topics decided upon by faculty will vary within the area of study.	ECE T380	Special Topics in ECE 0.0-1	2.0	[0. 0. 0. ... 0. 0. 0.]	['ADGD T280', 'ADGD T380', 'ADGD T480', 'ANIM T180', 'ANIM T280', 'ANIM T380', 'ANIM T480', 'ARCH T180', 'ARCH T280', 'ARCH T380']
3510	ECE T480  Special Topics in ECE 0.0-12.0 Credits	Topics decided upon by faculty will vary within the area of study.	ECE T480	Special Topics in ECE 0.0-1	2.0	[0. 0. 0. ... 0. 0. 0.]	['ADGD T280', 'ADGD T380', 'ADGD T480', 'ANIM T180', 'ANIM T280', 'ANIM T380', 'ANIM T480', 'ARCH T180', 'ARCH T280', 'ARCH T380']
3511	ECEL 301   [WI] Electrical Engineering Laboratory 2.0 Credits	Offers laboratory experiences in each of the five ECE tracks: computers, controls/robotics, electronics, power and energy, and telecommunications. Each lab consists of a stand-alone module containing: lecture material providing basic theory, references, and laboratory experiments. This is a writing intensive course.	ECEL 301	[WI] Electrical Engineering Laboratory 	2.0	[0. 0. 0. ... 0. 0. 0.]	['ECEL 303', 'ECEL 302', 'CHE 351', 'CHE 352', 'PHYS 328', 'ECE 102', 'BIO 473', 'PSY 460', 'EET 324', 'CHE 453']
3512	ECEL 302  ECE Laboratory II 2.0 Credits	Offers laboratory experiences in each of the five ECE tracks: computers, controls/robotics, electronics, power and energy, and telecommunications. Each lab consists of a stand-alone module containing: lecture material providing basic theory, references, and laboratory experiments.  Some or all pre-requisites may be taken as either a pre-requisite or co-requisite.  Please see the department for more information.	ECEL 302	ECE Laboratory II 	2.0	[0. 0. 0. ... 0. 0. 0.]	['ECEL 303', 'ECEL 301', 'CHEM 231', 'CHEM 356', 'PHYS 186', 'ENVS 285', 'PHYS 282', 'PHYS 188', 'NURS 200', 'ENVS 287']
3513	ECEL 303  ECE Laboratory III 2.0 Credits	Offers laboratory experiences in each of the five ECE tracks: computers, controls/robotics, electronics, power and energy, and telecommunications. Each lab consists of a stand-alone module containing: lecture material providing basic theory, references, and laboratory experiments.	ECEL 303	ECE Laboratory III 	2.0	[0. 0. 0. ... 0. 0. 0.]	['ECEL 301', 'ECEL 302', 'ECE 102', 'PSY 460', 'CHE 453', 'ECEC 431', 'EET 324', 'CHE 351', 'CHE 352', 'ECE 101']
3514	ECEL 304  ECE Laboratory IV 2.0 Credits	This course offers laboratory experience, using both modeling software and digital and analog hardware relevant to both electrical and computer engineers.  Multi-week design projects and design teams are used to prepare students for Senior Design work.	ECEL 304	ECE Laboratory IV 	2.0	[0. 0. 0. ... 0. 0. 0.]	['ECE 303', 'CHE 453', 'CHE 351', 'CHE 352', 'PROD 215', 'PROD 225', 'ECEC 302', 'BET 307', 'GMAP 345', 'BMES 491']
3515	ECEL 311  ECE Laboratory Methods I 3.0 Credits	Introduces students to MATLAB and PSpice, industry standard CAD software for electronics (analog and digital) and systems engineers. Solve DC bias, DC sweep, AC sweep, and transient problems in PSpice and MATLAB. Build and design simple digital circuits.	ECEL 311	ECE Laboratory Methods I 	3.0	[0. 0. 0. ... 0. 0. 0.]	['ECE 303', 'ECEL 304', 'ECEP 451', 'ECEE 434', 'ECEL 312', 'CHE 220', 'ECEP 352', 'MEM 423', 'BMES 202', 'BMES 202']
3516	ECEL 312  ECE Laboratory Methods II 3.0 Credits	Covers introduction to transistor circuits, PSpice simulations of active devices, transfer function analysis, Bode analysis, active filter analysis and design. Programming and use of Microprocessors and/or FPGA. Perform measurements on devices and circuits.	ECEL 312	ECE Laboratory Methods II 	3.0	[0. 0. 0. ... 0. 0. 0.]	['EET 313', 'ECEE 422', 'ECEE 421', 'BMES 365', 'BMES 365', 'EET 404', 'EET 202', 'ECEC 471', 'ECE 301', 'EET 206']
3517	ECEL 401  Lightwave Engineering Laboratory 3.0 Credits	Teaches fundamentals of interaction of light with matter. Waves and photons. nterference and diffraction. Optical fibers and free-space optics. Introduces students to optical communication and imaging.	ECEL 401	Lightwave Engineering Laboratory 	3.0	[0. 0. 0. ... 0. 0. 0.]	['ECEL 403', 'EET 409', 'PHYS 153', 'ECEE 354', 'CHEM 430', 'BMES 421', 'BMES 421', 'ECEE 451', 'PHYS 122', 'PHYS 177']
3518	ECEL 402  Nano-Photonics Laboratory 3.0 Credits	Teaches a fundamental knowledge of nanophotonic materials, devices, and applications in a hands-on laboratory setting. Introduces students to photonic bandgaps, photonic crystals, optical sensing methods, holography methods and materials, concepts of surface plasmons and Plasmon resonance.	ECEL 402	Nano-Photonics Laboratory 	3.0	[0. 0. 0. ... 0. 0. 0.]	['EET 310', 'DSMR 103', 'FASH 201', 'MATE 100', 'CIVE 250', 'EET 409', 'ECEL 401', 'BMES 303', 'BMES 303', 'MATE 482']
3519	ECEL 403  Bio-Photonics Laboratory 3.0 Credits	Teaches the fundamentals of the interaction of light with matter. Introduces students to different types of optical detection for biomedical applications,Quantized states of matter, Energy levels of atoms and molecules, Absorption, Scattering, Fluorescence, Imaging of cells and molecules, Spectroscopy, and Cancer precursors.	ECEL 403	Bio-Photonics Laboratory 	3.0	[0. 0. 0. ... 0. 0. 0.]	['ECEL 401', 'CHEM 111', 'CHEM 359', 'PHYS 428', 'ECEP 372', 'PSCI 252', 'CHEM 430', 'MHT 205', 'EET 409', 'INDE 420']
3520	ECEL 404  Software Defined Radio Laboratory 3.0 Credits	This course introduces students to the concept of software defined radio using the USRP hardware platform and GNU Radio software. Functional blocks of wireless communications systems will be discussed, programmed in Python, and tested on hardware.	ECEL 404	Software Defined Radio Laboratory 	3.0	[0. 0. 0. ... 0. 0. 0.]	['MIP 170', 'SE 410', 'CS 377', 'EET 324', 'INFO 154', 'INFO 108', 'PHIL 305', 'CS 283', 'ECEC 353', 'INFO 420']
3521	ECEL 405  Digital Systems Laboratory 3.0 Credits	Students will gain practical knowledge of digital systems and signal processing by designing, simulating, constructing, testing and refining a digital audio recording system.	ECEL 405	Digital Systems Laboratory 	3.0	[0. 0. 0. ... 0. 0. 0.]	['MIP 233', 'ECES 201', 'ECE 302', 'BET 307', 'MIP 333', 'FMVD 206', 'ECES 306', 'ANTH 375', 'SMT 290', 'COM 265']
3522	ECEL 407  General Purpose GPU Programming 3.0 Credits	This course will teach students how to develop parallel algorithms for the GPU and implement them using the CUDA progamming interface.	ECEL 407	General Purpose GPU Programming 	3.0	[0. 0. 0. ... 0. 0. 0.]	['IDM 402', 'IDM 417', 'EAM 310', 'CS 458', 'IDM 212', 'GMAP 345', 'COM 386', 'BACS 420', 'ECEC 414', 'CS 476']
3523	ECEL I199  Independent Study in ECEL 0.0-12.0 Credits	Self-directed within the area of study requiring intermittent consultation with a designated instructor.	ECEL I199	Independent Study in ECEL 0.0-1	2.0	[0. 0. 0. ... 0. 0. 0.]	['ADGD I299', 'ADGD I399', 'ADGD I499', 'ANIM I199', 'ANIM I299', 'ANIM I399', 'ANIM I499', 'ARCH I199', 'ARCH I299', 'ARCH I399']
3524	ECEL I299  Independent Study in ECEL 0.0-12.0 Credits	Self-directed within the area of study requiring intermittent consultation with a designated instructor.	ECEL I299	Independent Study in ECEL 0.0-1	2.0	[0. 0. 0. ... 0. 0. 0.]	['ADGD I299', 'ADGD I399', 'ADGD I499', 'ANIM I199', 'ANIM I299', 'ANIM I399', 'ANIM I499', 'ARCH I199', 'ARCH I299', 'ARCH I399']
3525	ECEL I399  Independent Study in ECEL 0.0-12.0 Credits	Self-directed within the area of study requiring intermittent consultation with a designated instructor.	ECEL I399	Independent Study in ECEL 0.0-1	2.0	[0. 0. 0. ... 0. 0. 0.]	['ADGD I299', 'ADGD I399', 'ADGD I499', 'ANIM I199', 'ANIM I299', 'ANIM I399', 'ANIM I499', 'ARCH I199', 'ARCH I299', 'ARCH I399']
3526	ECEL I499  Independent Study in ECEL 0.0-12.0 Credits	Self-directed within the area of study requiring intermittent consultation with a designated instructor.	ECEL I499	Independent Study in ECEL 0.0-1	2.0	[0. 0. 0. ... 0. 0. 0.]	['ADGD I299', 'ADGD I399', 'ADGD I499', 'ANIM I199', 'ANIM I299', 'ANIM I399', 'ANIM I499', 'ARCH I199', 'ARCH I299', 'ARCH I399']
3527	ECEL T180  Special Topics in ECEL 0.0-12.0 Credits	Topics decided upon by faculty will vary within the area of study.	ECEL T180	Special Topics in ECEL 0.0-1	2.0	[0. 0. 0. ... 0. 0. 0.]	['ADGD T280', 'ADGD T380', 'ADGD T480', 'ANIM T180', 'ANIM T280', 'ANIM T380', 'ANIM T480', 'ARCH T180', 'ARCH T280', 'ARCH T380']
3528	ECEL T280  Special Topics in ECEL 0.0-12.0 Credits	Topics decided upon by faculty will vary within the area of study.	ECEL T280	Special Topics in ECEL 0.0-1	2.0	[0. 0. 0. ... 0. 0. 0.]	['ADGD T280', 'ADGD T380', 'ADGD T480', 'ANIM T180', 'ANIM T280', 'ANIM T380', 'ANIM T480', 'ARCH T180', 'ARCH T280', 'ARCH T380']
3529	ECEL T380  Special Topics in ECEL 0.0-12.0 Credits	Topics decided upon by faculty will vary within the area of study.	ECEL T380	Special Topics in ECEL 0.0-1	2.0	[0. 0. 0. ... 0. 0. 0.]	['ADGD T280', 'ADGD T380', 'ADGD T480', 'ANIM T180', 'ANIM T280', 'ANIM T380', 'ANIM T480', 'ARCH T180', 'ARCH T280', 'ARCH T380']
